ci,tipo_tramite,fecha,codigo_qr
9943,nuevo,02/12/2020,7j140j3821z1:42838
2800,renovacion,02/12/2020,5e101k8547r0:84466
6205,renovacion,02/12/2020,5n494n4127u6:14878
5535,perdida,02/12/2020,4x180x5528j7:61752
6140,renovacion,02/12/2020,9x202u1705r5:27272
5503,renovacion,02/12/2020,4t454k6851f6:32530
667,renovacion,02/12/2020,5s309g1784r8:30075
9371,renovacion,02/12/2020,6o814n8834b2:67458
4835,renovacion,02/12/2020,7i933n2642w8:87675
5481,nuevo,02/12/2020,6b718w6174r9:78049
4403,nuevo,02/12/2020,4v176q1327w0:24283
4656,perdida,02/12/2020,4q207t8943x8:35098
8310,nuevo,02/12/2020,3x453r9118h8:31985
300,nuevo,02/12/2020,2i834o5687d1:21339
148,nuevo,02/12/2020,7u763d8597r7:98518
5975,nuevo,02/12/2020,9k155d9491e2:15424
6541,renovacion,02/12/2020,5m804u1801j7:57018
7126,perdida,02/12/2020,7r364s2786f3:63228
7605,renovacion,02/12/2020,6l214k3010c2:31815
7018,perdida,02/12/2020,3x418t9697i4:70093
6782,nuevo,02/12/2020,4a689y6342y9:83644
5592,renovacion,02/12/2020,8r439o9800f0:99040
7564,perdida,02/12/2020,8u420d4699x5:52865
7524,renovacion,02/12/2020,3j780g5794d4:33534
1586,renovacion,02/12/2020,3v124u3524n3:73378
7882,renovacion,02/12/2020,3q334o8571q1:39140
6387,perdida,02/12/2020,8j947i4801p1:53605
8110,renovacion,02/12/2020,9s930p9206p0:22047
1213,renovacion,02/12/2020,2j435v4805p8:19395
8565,nuevo,02/12/2020,6z787z5242f9:44118
3894,nuevo,02/12/2020,8b924s8900r1:47628
8581,renovacion,02/12/2020,4q319d1725o2:62737
3293,nuevo,02/12/2020,5g620e3804b4:65494
7923,renovacion,02/12/2020,5t619y5147b8:26891
2454,perdida,02/12/2020,6w821a6282d3:60601
8182,nuevo,02/12/2020,2c375l4302k9:69982
7009,renovacion,02/12/2020,7z682o9919d1:44993
3349,nuevo,02/12/2020,3g759h6497z9:79691
940,renovacion,02/12/2020,4v444z3551v6:85530
7134,perdida,02/12/2020,5u220j7662m1:61496
1128,renovacion,02/12/2020,3e826h6243r0:18012
7192,renovacion,02/12/2020,3y495v7015l0:95662
1945,renovacion,02/12/2020,1j435q6356t8:83902
1528,renovacion,02/12/2020,4n787i2746d9:59962
1332,perdida,02/12/2020,3d258p3847y7:11399
9516,renovacion,02/12/2020,3z951z7485s0:47670
609,nuevo,02/12/2020,3g195q4616o8:73785
339,renovacion,02/12/2020,8t399a8194w7:55399
5354,nuevo,02/12/2020,3s464y4574z8:86104
7332,renovacion,02/12/2020,9w825e7465i9:16706
268,renovacion,02/12/2020,4b526g3652d5:92994
5442,renovacion,02/12/2020,5b211q1031l8:46818
3388,nuevo,02/12/2020,5c724d7731g4:12822
3186,renovacion,02/12/2020,1q141r7496f1:49956
4555,nuevo,02/12/2020,5g922j9539q5:25987
7186,nuevo,02/12/2020,7v899u5771a0:26554
583,nuevo,02/12/2020,9c100a5099z5:31668
1227,perdida,02/12/2020,6u130c8668a6:11907
8381,renovacion,02/12/2020,2v755y4409a6:99676
1646,nuevo,02/12/2020,2p863a8075e7:37200
3613,perdida,02/12/2020,3j382u6895t1:10031
3576,renovacion,02/12/2020,5t395s5580z2:74874
5207,renovacion,02/12/2020,5c652k6297e9:25027
9567,perdida,02/12/2020,7e699j8500c6:40923
35,renovacion,02/12/2020,9h753m9862e7:96295
8987,nuevo,02/12/2020,4t807z7867j6:51962
79,nuevo,02/12/2020,8v855p5672y5:88351
408,nuevo,02/12/2020,5v747a1830z5:78251
4049,renovacion,02/12/2020,8s780z5223n5:52113
6965,nuevo,02/12/2020,9c291y1634f3:27638
3010,renovacion,02/12/2020,6x913x2042i9:86036
8180,nuevo,02/12/2020,3d796v8036v5:42356
7594,nuevo,02/12/2020,9s216s5062f7:37878
9395,renovacion,02/12/2020,8g160w1379t3:57433
5563,renovacion,02/12/2020,4u172q4752w9:13301
1305,nuevo,02/12/2020,9s895t9747b9:45075
6846,perdida,02/12/2020,5n281r8747i7:20678
9865,nuevo,02/12/2020,6c268w3201o2:24293
8758,renovacion,02/12/2020,2s668h1846r4:51363
5437,perdida,02/12/2020,7q513f9657f5:16190
1873,renovacion,02/12/2020,9d683f7656l0:67082
6956,nuevo,02/12/2020,7s240a2393c4:12250
2951,perdida,02/12/2020,2f324p1597v7:50486
544,renovacion,02/12/2020,4y937h6937h8:30145
1683,renovacion,02/12/2020,9t723z1492v6:93367
6247,renovacion,02/12/2020,1i251n3117c9:32277
9796,renovacion,02/12/2020,8c143b4937y2:95201
2024,renovacion,02/12/2020,5g636h5948j7:17121
3450,nuevo,02/12/2020,9q257v2016b3:54993
1194,perdida,02/12/2020,2p950z1635q5:11116
5933,renovacion,02/12/2020,5p815p1314t5:17486
2773,renovacion,02/12/2020,5g514v9870i6:89340
313,perdida,02/12/2020,5z683h6270p8:38533
5140,renovacion,02/12/2020,8u524i7865u7:48970
1146,renovacion,02/12/2020,6f128r1615s4:51518
5233,renovacion,02/12/2020,2g591b4436f4:45093
1525,perdida,02/12/2020,6v779g9026i9:87840
9109,renovacion,02/12/2020,4h600a6515x3:48129
9835,renovacion,02/12/2020,2k960o5713s9:77195
9932,perdida,02/12/2020,4k476z6343o0:32769
1578,renovacion,02/12/2020,5i743n7715e0:87784
7900,nuevo,02/12/2020,3s922e8871m0:72406
8066,renovacion,02/12/2020,4l913c4190n6:57084
1616,nuevo,02/12/2020,6d631o3410j0:86054
9410,renovacion,02/12/2020,2i373e2538e1:81363
2092,renovacion,02/12/2020,4g108h8796o2:10104
2251,nuevo,02/12/2020,9s957a1529f5:59431
8904,perdida,02/12/2020,1u992t2056f7:90574
8847,nuevo,02/12/2020,8p705l1576l6:68259
6145,perdida,02/12/2020,7o736p4086s0:39967
356,renovacion,02/12/2020,9m706p2690b5:96659
2087,renovacion,02/12/2020,3y107a2853l9:28185
7638,renovacion,02/12/2020,8g217k9868q5:55053
787,nuevo,02/12/2020,2h623p1993b6:74414
2788,nuevo,02/12/2020,3u207c9139k0:53722
4179,perdida,02/12/2020,4z482f7320q5:80879
9921,nuevo,02/12/2020,4k956t5977u9:75930
3085,perdida,02/12/2020,4v534t3360t9:43916
2042,nuevo,02/12/2020,3r985i6372c7:33368
7287,renovacion,02/12/2020,1i703f8885z4:48060
6606,renovacion,02/12/2020,5e613x8673q3:64557
8828,perdida,02/12/2020,4c871x5368d1:57832
9686,renovacion,02/12/2020,5x458i1972w5:83274
5401,renovacion,02/12/2020,5z294y4237l0:80943
8256,perdida,02/12/2020,4e679c8026y1:42983
7858,renovacion,02/12/2020,3g302k8307u6:59007
4893,renovacion,02/12/2020,7l475y5986y5:79737
6835,renovacion,02/12/2020,8h613l1800h5:87864
989,nuevo,02/12/2020,5w985c5145e3:77009
9263,renovacion,02/12/2020,2r928b5196e1:42297
139,nuevo,02/12/2020,9j856z4578t7:34706
5645,renovacion,02/12/2020,6k275x4964x8:24513
9883,renovacion,02/12/2020,3d501b2551w3:48012
7822,renovacion,02/12/2020,6x757f7957s5:95789
961,renovacion,02/12/2020,4h707b5407n7:58737
4123,nuevo,02/12/2020,1c884r1061s5:88404
4705,nuevo,02/12/2020,2h902b1912n3:21563
4221,perdida,02/12/2020,2m927e8880p8:25841
6519,perdida,02/12/2020,8k404q3365v1:99967
2852,renovacion,02/12/2020,5h571x6443n8:35566
9918,renovacion,02/12/2020,9e157v9044g9:76655
7747,renovacion,02/12/2020,1d750k7864q0:38638
6963,renovacion,02/12/2020,2q957g5090z1:30818
4121,renovacion,02/12/2020,6h471y1500v4:70901
889,perdida,02/12/2020,8r747i7429c3:87751
1768,renovacion,02/12/2020,4y386w8767k6:54530
646,perdida,02/12/2020,9x845y2831k9:63053
1674,renovacion,02/12/2020,7o234b6032p8:45365
9202,renovacion,02/12/2020,2b179m2879b2:51863
6436,renovacion,02/12/2020,5i116p6926i4:32824
1744,renovacion,02/12/2020,2l602o4699b8:36583
2249,nuevo,02/12/2020,2a611h3431p5:39040
1215,renovacion,02/12/2020,1x171g7832j3:65594
3863,perdida,02/12/2020,3u126d7101f2:85836
2432,nuevo,02/12/2020,1c757p2612n3:94948
5142,perdida,02/12/2020,7s713q5955o7:58290
278,perdida,02/12/2020,4r607w6116o3:58984
4430,renovacion,02/12/2020,3c850d5758w2:36906
7280,nuevo,02/12/2020,3i810x6187g5:30477
1814,renovacion,02/12/2020,4f897b4372c4:24487
1118,renovacion,02/12/2020,7r771n8830c4:74645
7250,renovacion,02/12/2020,3c834e6509i8:41232
5256,perdida,02/12/2020,9v162r6585l4:93430
4794,renovacion,02/12/2020,2i383w3197p5:30015
4992,nuevo,02/12/2020,1j525q6645l9:66472
6408,renovacion,02/12/2020,4u390u1335f6:87728
6592,nuevo,02/12/2020,7a203u9009x8:43693
7527,renovacion,02/12/2020,9h572g5086t5:96030
5906,renovacion,02/12/2020,1m591r1139j3:31341
9938,renovacion,02/12/2020,8t137w9954y7:11266
550,renovacion,02/12/2020,9p377t7467t2:27811
4420,nuevo,02/12/2020,2p707n8377o1:60844
6667,renovacion,02/12/2020,7t925t4820i5:32738
1049,renovacion,02/12/2020,5d257a1969q5:55544
6696,renovacion,02/12/2020,1o453s8297f7:51706
7470,renovacion,02/12/2020,4a566z6282q3:64095
5128,nuevo,02/12/2020,7t555j5355u6:61967
865,perdida,02/12/2020,5c685t2712v1:36902
4866,nuevo,02/12/2020,7l484f5165i4:21908
897,renovacion,02/12/2020,5n747x9319w6:17076
1667,perdida,02/12/2020,3p805c9031b7:67826
7069,nuevo,02/12/2020,1p830o1671c2:40234
5017,renovacion,02/12/2020,3z798q5762r4:64567
8465,nuevo,02/12/2020,5a647y6725l4:62710
8740,renovacion,02/12/2020,9s284v1002m6:36837
1756,nuevo,02/12/2020,9u430h4770e0:66532
1790,renovacion,02/12/2020,3b518s1795a8:64772
8363,nuevo,02/12/2020,4w539h5975v8:53773
6860,renovacion,02/12/2020,6p755n5670x5:46278
8726,renovacion,02/12/2020,6j286e6803e2:75477
9261,renovacion,02/12/2020,1v201h1365l8:59957
9205,renovacion,02/12/2020,1d973r4945n5:68635
342,renovacion,02/12/2020,8v533p8482c9:19990
4070,perdida,02/12/2020,3b904h1227o8:66851
9546,renovacion,02/12/2020,7q144e9992q7:62782
7185,perdida,02/12/2020,6o624j9064i6:53263
5570,nuevo,02/12/2020,9s766k3724w7:46845
9895,perdida,02/12/2020,6d265p9606c7:83150
2446,renovacion,02/12/2020,6o536t9466x3:99696
4442,renovacion,02/12/2020,1s192s8918i1:98164
41,nuevo,02/12/2020,6a413k1517y4:53050
380,renovacion,02/12/2020,5a554w2803d3:14971
9328,nuevo,02/12/2020,1n336d4716v5:31519
1516,nuevo,02/12/2020,4h594g8421v6:33075
4160,renovacion,02/12/2020,2b450z6759p5:38385
4851,perdida,02/12/2020,6b446p8175h9:14626
4124,nuevo,02/12/2020,3c454g4187u6:97656
6629,nuevo,02/12/2020,6j255b3835f5:86124
585,renovacion,02/12/2020,1x974s8956q1:69843
4616,renovacion,02/12/2020,2m890o8120l1:24355
7441,renovacion,02/12/2020,5y161l1622b5:57911
4370,renovacion,02/12/2020,2e851r2398q8:62870
6033,nuevo,02/12/2020,2f384n1912x6:39077
9148,renovacion,02/12/2020,8t559r6864q4:41656
4618,nuevo,02/12/2020,7w880z3770n5:67083
1244,renovacion,02/12/2020,8v317f8716q6:82632
6282,renovacion,02/12/2020,4g286g6841d3:10557
8237,renovacion,02/12/2020,9m830b5031l6:19634
6104,nuevo,02/12/2020,9w909d8770w5:91036
4183,nuevo,02/12/2020,8a227c3747i0:24025
6692,renovacion,02/12/2020,3s585n9772p6:38196
6146,perdida,02/12/2020,8c473y2870v6:98641
223,perdida,02/12/2020,7w566h6576n4:67401
9301,nuevo,02/12/2020,7a498c1753u1:98133
4468,renovacion,02/12/2020,2s793o4239d6:86378
1238,perdida,02/12/2020,9t512w2691j6:32860
1825,renovacion,02/12/2020,6m361z9512f2:25705
4764,nuevo,02/12/2020,7e938u2067t8:12425
6434,perdida,02/12/2020,2s139f8412p6:95701
3609,nuevo,02/12/2020,6c851n1899v2:27447
3835,renovacion,02/12/2020,8z194n7104c0:37561
3836,renovacion,02/12/2020,8y581q1697w2:76045
231,perdida,02/12/2020,9y608v4500t2:83956
1142,nuevo,02/12/2020,4j983u7646y0:12543
2514,renovacion,02/12/2020,3q173c2513h4:55206
6231,renovacion,02/12/2020,9q541z2664a6:17437
9103,renovacion,02/12/2020,3o197f7961t2:48665
3942,perdida,02/12/2020,5o186u5952o3:65542
3829,perdida,02/12/2020,8o885q6273w8:15528
2524,perdida,02/12/2020,7h305i4543w1:45420
1147,perdida,02/12/2020,4q268y4003d7:32206
7615,renovacion,02/12/2020,6b820w7335s6:10105
110,renovacion,02/12/2020,4y345b2539z9:40449
7391,renovacion,02/12/2020,8t986h3667x4:52603
6624,perdida,02/12/2020,7x302u3603m7:69919
1755,nuevo,02/12/2020,1j967v9534w3:18962
1191,nuevo,02/12/2020,6q861w7713b9:26618
8695,nuevo,02/12/2020,6s660l3220b4:78649
9539,nuevo,02/12/2020,7l460s2157e0:46298
3171,renovacion,02/12/2020,2b452l3977f7:67950
4370,renovacion,02/12/2020,9n387t6423t4:19900
2557,renovacion,02/12/2020,9j668a9374n3:92111
1663,renovacion,02/12/2020,2v714w8988s7:17860
97,renovacion,02/12/2020,4n398m1778t7:68221
9764,renovacion,02/12/2020,6d932r3984y0:64661
8709,renovacion,02/12/2020,9l106e9022v6:15415
6335,perdida,02/12/2020,8p632u4663c0:95107
7129,renovacion,02/12/2020,6z314r5908f4:47085
4031,renovacion,02/12/2020,5h586n2676i6:88798
9475,renovacion,02/12/2020,9z472k9504q0:22071
6681,nuevo,02/12/2020,1j959a8483p2:73282
9170,nuevo,02/12/2020,2t448a6258j5:88971
4470,perdida,02/12/2020,6y850o8325y6:63224
4930,perdida,02/12/2020,8w371h6670u8:24656
5105,perdida,02/12/2020,4k819t5809z3:72869
9927,nuevo,02/12/2020,3s506q6018u0:28042
3521,nuevo,02/12/2020,5b612x7279o4:41901
8827,perdida,02/12/2020,1s502b6260z5:26250
7774,perdida,02/12/2020,9f498g3811d3:53717
7446,nuevo,02/12/2020,1x385o5857w5:44788
6215,renovacion,02/12/2020,1q539z9688s9:50019
3066,renovacion,02/12/2020,4f718b8057g8:67801
1632,renovacion,02/12/2020,1o956b8769o0:79265
9606,renovacion,02/12/2020,3y973v7947k6:87332
848,renovacion,02/12/2020,6e188y5450y8:47901
5584,renovacion,02/12/2020,4r735t8919l9:48025
6252,perdida,02/12/2020,2n507t8712e6:73147
254,renovacion,02/12/2020,7l875t8615u4:26713
703,renovacion,03/12/2020,3p371s6524a7:98106
7138,renovacion,03/12/2020,3i860c1349u8:21211
3990,nuevo,03/12/2020,4f660u9737i9:78951
7934,nuevo,03/12/2020,5h941h1109j2:21426
9253,nuevo,03/12/2020,6z144b5764q6:37013
1063,renovacion,03/12/2020,2p263g3299u8:45859
5199,nuevo,03/12/2020,5j478g5806s0:55569
8029,perdida,03/12/2020,1z781u2321y4:27835
1150,nuevo,03/12/2020,3u623h7930i4:74345
3634,nuevo,03/12/2020,8m290m6990m1:23782
7117,renovacion,03/12/2020,4b710n7385j3:18388
9532,renovacion,03/12/2020,8o242h6366i2:33179
4321,nuevo,03/12/2020,7e240d4622v6:45452
3328,renovacion,03/12/2020,2v174x5977s9:37514
7243,perdida,03/12/2020,4k486t1359t0:99918
6477,perdida,03/12/2020,1j875y5632z6:56945
5072,nuevo,03/12/2020,8b657q3664d0:33359
1914,perdida,03/12/2020,3t345z1574u5:86647
7254,nuevo,03/12/2020,8x864f5742f3:90869
6950,renovacion,03/12/2020,8m294y4140y1:48413
3168,renovacion,03/12/2020,9c751y7223v9:67325
448,renovacion,03/12/2020,3t163w8219z5:86830
5973,perdida,03/12/2020,9v921o7270n5:48896
1699,nuevo,03/12/2020,7w799d2355a5:33476
6011,renovacion,03/12/2020,4l616j3769i7:26325
2823,renovacion,03/12/2020,4a623j4141t0:57439
7260,renovacion,03/12/2020,6d783q3865p9:82953
2625,renovacion,03/12/2020,7v181f6963c7:40129
992,renovacion,03/12/2020,3x109o7726f8:55677
5357,renovacion,03/12/2020,6a359u5743d6:66914
6984,renovacion,03/12/2020,6f207b3286t5:23264
7420,perdida,03/12/2020,7t693b7229f6:51226
9996,perdida,03/12/2020,4g277a9933x0:24043
2560,renovacion,03/12/2020,9q812c2100z0:26180
5743,perdida,03/12/2020,4g539y1208f7:28649
6345,renovacion,03/12/2020,8b838q2425d2:31202
3714,renovacion,03/12/2020,2u728n5163u2:12173
7989,perdida,03/12/2020,6v765c3624j8:46492
925,perdida,03/12/2020,7l152v9484p3:13550
4129,nuevo,03/12/2020,7o214l5201m6:24559
4454,perdida,03/12/2020,4g947i3579g2:11523
2383,renovacion,03/12/2020,9v711u6103g5:56929
9316,renovacion,03/12/2020,6e137p2509i2:38272
5102,renovacion,03/12/2020,9k872h6479b6:51544
2539,renovacion,03/12/2020,6l304o2688e4:76452
2881,renovacion,03/12/2020,6h580k6458d3:92346
2175,nuevo,03/12/2020,9f444u7605r5:18764
7100,nuevo,03/12/2020,2c869n8322x3:82047
8554,renovacion,03/12/2020,9a898d3810h2:23412
7652,nuevo,03/12/2020,5v505i9044t3:11324
2696,renovacion,03/12/2020,8q422o9937g5:92466
4677,perdida,03/12/2020,5l470i6242i7:10723
682,perdida,03/12/2020,5r890a7969e7:27949
4147,renovacion,03/12/2020,8b370q2937z8:92642
6285,nuevo,03/12/2020,8d321m5151y5:56407
3362,perdida,03/12/2020,8i945z4192e3:17157
6146,nuevo,03/12/2020,4a893j5036n8:81072
8396,perdida,03/12/2020,5e706l3477b3:26886
5162,renovacion,03/12/2020,6a261u1876w6:85788
4842,renovacion,03/12/2020,8n541z3257w2:42792
3891,renovacion,03/12/2020,5z207s7321m0:46079
3112,renovacion,03/12/2020,3l705r2031g4:89488
2760,renovacion,03/12/2020,7f203a4450i0:85874
6524,perdida,03/12/2020,7y977m8881f3:81024
2011,renovacion,03/12/2020,7y927e7007m7:78535
793,perdida,03/12/2020,3t158z6338i9:78350
7716,perdida,03/12/2020,6r342f1168v9:41379
3025,renovacion,03/12/2020,6n750t1583j0:95534
3461,perdida,03/12/2020,9a718a5503i0:80902
9211,nuevo,03/12/2020,3j416a4936r0:14579
2643,nuevo,03/12/2020,8a573j1182n0:66467
3732,nuevo,03/12/2020,3m925q3094c7:10661
165,perdida,03/12/2020,4h579z2814r3:57491
9372,nuevo,03/12/2020,5j651t1390j8:25161
2749,renovacion,03/12/2020,4x820f2996s9:82492
889,nuevo,03/12/2020,4g987m1327v2:14179
1461,perdida,03/12/2020,5i515m8167o6:40953
6129,perdida,03/12/2020,3p602x9164r3:39229
539,renovacion,03/12/2020,7o884n2402s6:20870
150,nuevo,03/12/2020,9f151e7308h5:62594
5846,renovacion,03/12/2020,1g966d6824z1:14211
633,perdida,03/12/2020,8s808w9005h8:73769
4432,renovacion,03/12/2020,5k595a3977t3:27343
7702,renovacion,03/12/2020,1u934p7710h0:67464
9804,nuevo,03/12/2020,7u172q7383k6:49388
7321,nuevo,03/12/2020,8e925y8777f1:99553
5403,perdida,03/12/2020,9e483x1423h9:20597
451,renovacion,03/12/2020,6r599z8444n5:99602
7600,renovacion,03/12/2020,3m142n9796g1:80380
3321,nuevo,03/12/2020,8q470z1837c2:20709
372,renovacion,03/12/2020,2h130c1981k4:67532
9002,renovacion,03/12/2020,4t922j9913p9:46423
344,nuevo,03/12/2020,8k849g5857n4:28292
264,renovacion,03/12/2020,2p250r8065c2:94589
38,renovacion,03/12/2020,7o189b4633r4:32436
635,renovacion,03/12/2020,5z562c1104u7:86281
2929,nuevo,03/12/2020,1r379j8757b9:42142
3976,perdida,03/12/2020,8v650g7623x5:45917
7768,renovacion,03/12/2020,3h315g7458y3:41393
7351,renovacion,03/12/2020,3p542j4757t8:30399
1733,renovacion,03/12/2020,2a495a6362c9:12886
1013,renovacion,03/12/2020,3h423t3122a2:99793
6863,nuevo,03/12/2020,7i914f5304e3:81306
5198,perdida,03/12/2020,8l758t4246f9:43329
253,perdida,03/12/2020,7e577p6498k2:63205
6461,renovacion,03/12/2020,6j190k9359b5:92424
183,perdida,03/12/2020,2u378r5985x4:61010
8048,renovacion,03/12/2020,1l379z6457m7:46112
5222,nuevo,03/12/2020,1t499i2880p3:50346
8291,nuevo,03/12/2020,2f166v1386g9:75607
3719,renovacion,03/12/2020,8x802v6883v1:95531
372,nuevo,03/12/2020,4h250m5983o8:32861
902,renovacion,03/12/2020,6x135c3466e8:57141
2325,nuevo,03/12/2020,9j708l5928v3:71594
9559,renovacion,03/12/2020,8h593r8309t2:16417
293,nuevo,03/12/2020,7y374c3721c2:46095
337,nuevo,03/12/2020,7u258k7096c0:66592
7237,renovacion,03/12/2020,9n992h6465p3:36626
7985,renovacion,03/12/2020,4y630x7803w6:18458
5276,perdida,03/12/2020,9n704b9040r9:65529
162,perdida,03/12/2020,1n952m8283z9:65550
471,renovacion,03/12/2020,6e574e9446g4:85213
7933,renovacion,03/12/2020,3x764r2275l7:55842
6312,renovacion,03/12/2020,8o890g1901f4:16154
3867,renovacion,03/12/2020,4c571h3715j9:46184
9193,renovacion,03/12/2020,4m212p6512q6:95402
485,renovacion,03/12/2020,9g784a8044x7:28984
8133,nuevo,03/12/2020,7n839k5952g4:99413
224,nuevo,03/12/2020,8r571h3709r6:83351
4313,nuevo,03/12/2020,5b826k5001e2:52523
5203,renovacion,03/12/2020,3h633w9877f6:94090
1862,perdida,03/12/2020,4e258r2205y5:90494
8242,renovacion,03/12/2020,7a783n7630y0:10351
8377,renovacion,03/12/2020,4k134x5150t3:39624
8811,perdida,03/12/2020,9c911d6978l9:61313
2473,renovacion,03/12/2020,4b878m3464a3:25733
2490,renovacion,03/12/2020,6z628f8600k4:45431
7232,renovacion,03/12/2020,4q761m4449s3:41837
856,renovacion,03/12/2020,7z139w4947n5:16342
792,perdida,03/12/2020,9a170j6688k9:49493
3961,nuevo,03/12/2020,8p321e3218i7:63414
462,nuevo,03/12/2020,5m839t2318a5:75402
6613,nuevo,03/12/2020,3s489y2328h0:37135
6322,renovacion,03/12/2020,2f993p7715n0:14470
9062,perdida,03/12/2020,7o355n3714x5:57847
6997,renovacion,03/12/2020,2o898u8633h1:35048
3752,renovacion,03/12/2020,8k537n2217e1:35656
5923,nuevo,03/12/2020,5h805r1999f8:61674
3246,nuevo,03/12/2020,1q515n3518z7:92196
6120,renovacion,03/12/2020,8j167j3872f6:33677
5072,nuevo,03/12/2020,2g605l4137x2:20100
9047,renovacion,03/12/2020,1y935h2561n7:33971
2666,nuevo,03/12/2020,1z147z5541o1:86345
4496,renovacion,03/12/2020,1y121z5775v7:96840
1500,nuevo,03/12/2020,4m540k5772p2:50827
8625,nuevo,03/12/2020,3m140n3833v8:79955
6506,nuevo,03/12/2020,5w415h8664w8:95422
1642,renovacion,03/12/2020,7t928t7035u9:94395
6040,nuevo,03/12/2020,5x398p9391r8:59886
2984,nuevo,03/12/2020,8d866g1666y5:84759
7167,perdida,03/12/2020,8y402q1157s1:23876
9275,renovacion,03/12/2020,9x918k7726x8:79288
5951,perdida,03/12/2020,8v817k7677q8:66464
1388,renovacion,03/12/2020,2n411k5529w5:21975
10000,renovacion,03/12/2020,8q536p8334l8:29530
9865,renovacion,03/12/2020,3q466z8405d4:29324
5025,nuevo,03/12/2020,9q276h4445i6:85180
9437,renovacion,03/12/2020,1i582z9889o5:87384
2644,nuevo,03/12/2020,1r935q5700u1:19713
330,renovacion,03/12/2020,9k859a1310m3:80316
8382,renovacion,03/12/2020,5p301t6887o4:17642
9266,nuevo,03/12/2020,9v838l3094t0:36958
4055,nuevo,03/12/2020,3f256q4291p8:78137
8856,nuevo,03/12/2020,4f371k3431l3:15142
2258,renovacion,03/12/2020,1h746s9264l3:75449
4584,renovacion,03/12/2020,3r871k6277v8:51685
9868,nuevo,03/12/2020,3c153l1593e1:73212
358,renovacion,03/12/2020,4t349c4180c3:14232
124,renovacion,03/12/2020,7l193p4799s8:31225
5235,renovacion,03/12/2020,6j628p5204t5:62533
145,nuevo,03/12/2020,5w739b6500g2:64558
2976,perdida,03/12/2020,6e242d1764a3:69964
4387,renovacion,03/12/2020,4n799m2869d3:81970
6241,renovacion,03/12/2020,9h353o6603g3:47708
7369,renovacion,03/12/2020,8c372i5964k4:74500
1563,renovacion,03/12/2020,9o457z2349k6:16929
5109,renovacion,03/12/2020,1f534k9444d3:86959
8632,renovacion,03/12/2020,5d405y3964a5:18535
5689,perdida,03/12/2020,2p825b3036y9:32580
2664,nuevo,03/12/2020,8y333v3213a9:19218
4330,nuevo,03/12/2020,2v203f4150x2:77517
7851,renovacion,03/12/2020,4h671v6604m6:50520
6956,nuevo,03/12/2020,8w201g9383h1:56640
317,nuevo,03/12/2020,4z970u2525v3:62807
854,renovacion,03/12/2020,6q367x6185l7:54760
1099,renovacion,03/12/2020,3d447j1992c0:75069
4476,nuevo,03/12/2020,1o926i3040h9:98016
7950,nuevo,03/12/2020,9n745o3508u2:73549
7833,renovacion,03/12/2020,8y104e8237d4:38816
2555,renovacion,03/12/2020,7x130g8154o5:87430
8292,nuevo,03/12/2020,6c478g6209l1:85282
7741,nuevo,03/12/2020,8r814j6859j1:42236
3309,nuevo,03/12/2020,7m797g7664f4:90915
